0.0744847,-2.91573,-0.520513,-0.081178,-0.0205265,0.338965
0.0758018,-3.01654,-0.22011,-0.0736894,0.0306876,0.359455
0.374501,-2.916,-0.120488,-0.069184,0.0495714,0.369989
0.37542,-2.91604,-0.120257,-0.0691806,0.0495804,0.369998
0.675097,-2.51477,-0.220415,-0.0531571,0.0356762,0.353262
0.675508,-2.01551,-0.12019,-0.0306723,0.0750899,0.333338
0.575822,-1.71545,-0.520152,-0.0231677,0.0299926,0.331138
0.176769,-1.7154,-0.619881,0.00283488,0.0106001,0.347135
-0.423702,-1.91539,-0.61999,0.029833,0.0375986,0.365934
0.070046,-2.66301,-2.778,-0.0430649,-0.0394503,0.380647
-0.130399,-2.66302,-2.47816,-0.0120665,-0.0612616,0.381652
-1.7746,2.4765,-5.45826,0.173393,-0.0880198,0.00626784
-1.47468,2.47724,-4.95837,0.165409,-0.0905134,-0.00780633
-1.47719,2.07741,-4.75902,0.147403,-0.140731,0.0187672
-1.47818,1.6773,-4.35927,0.124397,-0.158144,0.0303829
-1.57816,1.17678,-3.65932,0.107888,-0.0898665,0.0604279
0.303082,0.982665,-3.16141,0.0964688,-0.00495619,0.0438453
0.103109,1.38269,-2.96136,0.0994692,0.0248557,0.0392452
-0.0968948,1.7827,-3.06139,0.113469,0.00544655,0.0246409
0.203529,1.98287,-3.56137,0.122477,-0.0910538,0.0188262
0.30354,1.88295,-3.76125,0.112976,-0.115336,0.030217
0.503779,1.68237,-3.96122,0.116965,-0.155157,0.0350735
0.602264,1.18252,-3.7616,0.105464,-0.139855,0.0730591
0.702955,0.682889,-3.26146,0.0839712,-0.0873632,0.111015
0.602993,0.482276,-3.16143,0.0839609,-0.0934673,0.110882
0.602043,0.482644,-3.16172,0.0839631,-0.0934867,0.110837
1.49785,0.979914,-1.46067,0.0721604,-0.00793601,0.105749
0.695525,0.381129,-0.861433,0.040177,0.0244433,0.11002
0.995835,-0.0190694,-1.36128,0.0311729,-0.0330481,0.164644
1.09705,0.280982,-1.56096,0.0346774,-0.0573368,0.11744
