-9.14303,15.4849,6.07143,-0.425681,-0.569315,0.810977
-9.64692,15.1759,6.07208,-0.417108,-0.583325,0.795223
-9.9253,14.995,6.07273,-0.412091,-0.59108,0.785994
-10.0386,14.9195,6.0725,-0.409996,-0.594212,0.782138
-11.6207,13.7235,6.07165,-0.376825,-0.638048,0.720945
-11.6207,13.7227,6.07338,-0.376801,-0.63814,0.720903
-12.1916,13.2182,6.07338,-0.362806,-0.653973,0.695026
-12.6599,12.7711,6.07187,-0.350406,-0.666884,0.672072
-13.0913,12.3285,6.07165,-0.338131,-0.67884,0.649331
-13.5077,11.8706,6.07229,-0.325428,-0.690422,0.625779
-13.9258,11.3772,6.07209,-0.311745,-0.702009,0.60039
-14.3949,10.7772,6.07274,-0.295103,-0.715054,0.569486
-14.6914,10.3701,6.07165,-0.283809,-0.723221,0.548498
-15.1173,9.73798,6.07273,-0.266277,-0.735092,0.515899
-15.4872,9.13864,6.0723,-0.249653,-0.745327,0.484966
-15.792,8.60105,6.07251,-0.234742,-0.753793,0.457203
-15.9625,8.2807,6.07187,-0.225857,-0.75849,0.440653
-16.1272,7.95575,6.07122,-0.216844,-0.763024,0.423859
-16.6236,6.85672,6.07295,-0.186359,-0.776883,0.367022
-16.7409,6.56605,6.07208,-0.178297,-0.78009,0.351982
-16.8187,6.36388,6.07229,-0.172689,-0.782259,0.341518
-17.0169,5.81357,6.07186,-0.157426,-0.787735,0.313026
-17.1171,5.51047,6.07295,-0.149018,-0.79057,0.297328
-17.395,4.55739,6.07315,-0.122582,-0.79829,0.247943
-17.4839,4.20534,6.07208,-0.112818,-0.800698,0.229692
-17.6004,3.68679,6.07251,-0.0984349,-0.803952,0.202801
-17.6964,3.19396,6.07274,-0.0847651,-0.806626,0.177235
-17.7999,2.55485,6.07274,-0.067038,-0.809497,0.144066
-17.898,1.7416,6.07187,-0.0444815,-0.812175,0.101839
-17.9788,0.371718,6.07164,-0.00648521,-0.814403,0.030656
-17.9766,-0.456252,6.07251,0.0164807,-0.814387,-0.0123999
-17.9731,-0.575473,6.07274,0.0197877,-0.814301,-0.0186016
-17.9326,-1.33666,6.07252,0.0409005,-0.813168,-0.0582085
-17.8727,-1.98115,6.07317,0.0587772,-0.811539,-0.09176
-17.7854,-2.65159,6.07359,0.0773735,-0.809141,-0.126678
-17.6947,-3.20335,6.07252,0.0926771,-0.80657,-0.155427
-17.5484,-3.9242,6.07402,0.112672,-0.80259,-0.193003
-17.4253,-4.44187,6.07187,0.12703,-0.799064,-0.219999
-17.278,-4.98285,6.07317,0.142036,-0.795044,-0.248223
-16.9148,-6.10359,6.07252,0.173121,-0.784937,-0.30673
-16.7269,-6.60108,6.07273,0.18692,-0.779735,-0.332718
-16.6934,-6.68505,6.07295,0.189249,-0.778819,-0.337106
-16.4644,-7.23034,6.07337,0.204374,-0.772489,-0.365605
-16.2682,-7.66163,6.07336,0.216337,-0.767046,-0.388156
-15.9304,-8.34177,6.07272,0.235202,-0.757643,-0.423736
-15.6041,-8.9362,6.07423,0.25169,-0.748671,-0.454852
-14.7916,-10.2255,6.07358,0.287451,-0.726101,-0.522407
-14.4105,-10.7554,6.07446,0.30215,-0.715576,-0.550202
-14.0808,-11.1845,6.07271,0.31405,-0.706341,-0.572723
-14.5412,-10.282,6.56315,0.289327,-0.744612,-0.525504
-14.541,-10.2822,6.56316,0.289332,-0.744609,-0.525513
-14.3812,-10.1547,7.09235,0.28613,-0.767695,-0.518987
-14.3814,-10.1547,7.09214,0.286128,-0.767688,-0.518982
-13.8695,-9.75402,8.52854,0.27592,-0.828183,-0.498471
-13.753,-9.66259,8.81641,0.273566,-0.839921,-0.49379
-13.6918,-9.61633,8.96112,0.272374,-0.845747,-0.491424
-13.1988,-9.23643,10.036,0.262514,-0.887966,-0.471979
-12.9059,-9.01344,10.6036,0.256686,-0.909359,-0.460568
-12.9019,-9.0103,10.6112,0.256604,-0.909639,-0.460408
-12.1915,-8.47092,11.8259,0.242408,-0.953101,-0.432807
-12.034,-8.35288,12.0687,0.239287,-0.961358,-0.426769
-11.7176,-8.11357,12.5343,0.232943,-0.976795,-0.414524
-11.2749,-7.78216,13.136,0.22413,-0.995804,-0.397569
-10.8197,-7.44234,13.7035,0.215061,-1.01269,-0.380185
-10.3438,-7.08886,14.2476,0.2056,-1.02778,-0.362104
-9.84973,-6.72112,14.7665,0.195727,-1.04106,-0.343293
-9.47678,-6.44431,15.1295,0.188277,-1.04959,-0.329134
-9.07178,-6.14483,15.4979,0.180203,-1.05751,-0.313816
-8.57726,-5.78024,15.9141,0.170352,-1.06544,-0.295169
-8.04645,-5.38881,16.3235,0.159753,-1.072,-0.275149
-7.39531,-4.91145,16.7758,0.146798,-1.07747,-0.250736
-6.92578,-4.56793,17.0707,0.137455,-1.07978,-0.233169
-6.29204,-4.10349,17.4302,0.124799,-1.08089,-0.209417
-5.68939,-3.66357,17.7327,0.112788,-1.07991,-0.186922
-5.02982,-3.18364,18.0224,0.0996588,-1.07668,-0.162381
-4.14822,-2.54265,18.3458,0.0820834,-1.06904,-0.129605
-3.63455,-2.17221,18.5017,0.0719065,-1.0629,-0.110665
