-0.359453,-0.443574,0.394964,1.48478,-0.95729,1.50475,
-0.359047,-0.443522,0.395087,1.49007,-0.939246,1.52006,
-0.359047,-0.443522,0.395087,1.49007,-0.939246,1.52006,
-0.35894,-0.442907,0.39509,1.47596,-0.930223,1.52804,
-0.35894,-0.442907,0.39509,1.47596,-0.930223,1.52804,
-0.358835,-0.446557,0.394965,1.4955,-0.856722,1.60327,
-0.358835,-0.446557,0.394965,1.4955,-0.856722,1.60327,
-0.361705,-0.44039,0.395915,1.46299,-0.945776,1.51786,
-0.361705,-0.44039,0.395915,1.46299,-0.945776,1.51786,
-0.360857,-0.441381,0.396687,1.43409,-0.919796,1.53968,
-0.359632,-0.441146,0.397021,1.43033,-0.873031,1.58073,
-0.360684,-0.438253,0.39714,1.48045,-0.943347,1.51397,
-0.360684,-0.438253,0.39714,1.48045,-0.943347,1.51397,
-0.36082,-0.439856,0.397463,1.48207,-0.94881,1.51061,
-0.36082,-0.439856,0.397463,1.48207,-0.94881,1.51061,
-0.362437,-0.439307,0.397617,1.43811,-0.932395,1.53302,
-0.362437,-0.439307,0.397617,1.43811,-0.932395,1.53302,
-0.362182,-0.4402,0.398172,1.41653,-0.905955,1.55504,
-0.362182,-0.4402,0.398172,1.41653,-0.905955,1.55504,
-0.361108,-0.440835,0.398344,1.42551,-0.921397,1.54042,
-0.361108,-0.440835,0.398344,1.42551,-0.921397,1.54042,
-0.360515,-0.440586,0.398575,1.42413,-0.864421,1.59001,
-0.360515,-0.440586,0.398575,1.42413,-0.864421,1.59001,
-0.360637,-0.439973,0.398346,1.43003,-0.864693,1.58816,
-0.361635,-0.43775,0.398832,1.46967,-0.926788,1.5315,
-0.361539,-0.43764,0.398726,1.47163,-0.935956,1.52122,
-0.361539,-0.43764,0.398726,1.47163,-0.935956,1.52122,
-0.360422,-0.437569,0.398771,1.48234,-0.935679,1.52103,
-0.360422,-0.437569,0.398771,1.48234,-0.935679,1.52103,
-0.360116,-0.436735,0.398872,1.46914,-0.906182,1.54905,
-0.360116,-0.436735,0.398872,1.46914,-0.906182,1.54905,
-0.360151,-0.43691,0.398955,1.46072,-0.905201,1.55135,
-0.360151,-0.43691,0.398955,1.46072,-0.905201,1.55135,
-0.360107,-0.437825,0.399155,1.46516,-0.911502,1.54704,
-0.360107,-0.437825,0.399155,1.46516,-0.911502,1.54704,
-0.360504,-0.437815,0.398962,1.4677,-0.934349,1.52605,
-0.360504,-0.437815,0.398962,1.4677,-0.934349,1.52605,
-0.360468,-0.437613,0.399072,1.45809,-0.922453,1.53887,
-0.360468,-0.437613,0.399072,1.45809,-0.922453,1.53887,
-0.35977,-0.437504,0.399242,1.45231,-0.906574,1.55374,
-0.35977,-0.437504,0.399242,1.45231,-0.906574,1.55374,
-0.358416,-0.437644,0.399601,1.45667,-0.860386,1.5898,
-0.358416,-0.437644,0.399601,1.45667,-0.860386,1.5898,
-0.358262,-0.438336,0.400035,1.35875,-0.981689,1.46901,
-0.358262,-0.438336,0.400035,1.35875,-0.981689,1.46901,
-0.359598,-0.43433,0.399935,1.47702,-0.914724,1.53917,
-0.359598,-0.43433,0.399935,1.47702,-0.914724,1.53917,
-0.359153,-0.435957,0.400042,1.39832,-0.972115,1.48001,
-0.359153,-0.435957,0.400042,1.39832,-0.972115,1.48001,
-0.358509,-0.437051,0.400206,1.39757,-0.988041,1.46336,
-0.358509,-0.437051,0.400206,1.39757,-0.988041,1.46336,
-0.358251,-0.437159,0.40025,1.39957,-0.987402,1.46345,
-0.358251,-0.437159,0.40025,1.39957,-0.987402,1.46345,
-0.358932,-0.435779,0.400018,1.41745,-0.970057,1.48182,
-0.358932,-0.435779,0.400018,1.41745,-0.970057,1.48182,
-0.359527,-0.435074,0.399904,1.42928,-0.953468,1.4977,
-0.359527,-0.435074,0.399904,1.42928,-0.953468,1.4977,
-0.35942,-0.434312,0.400063,1.46599,-0.90485,1.54891,
-0.35942,-0.434312,0.400063,1.46599,-0.90485,1.54891,
-0.358995,-0.434103,0.400193,1.46243,-0.897183,1.557,
-0.358995,-0.434103,0.400193,1.46243,-0.897183,1.557,
-0.358355,-0.43455,0.40052,1.46112,-0.868802,1.58266,
-0.358355,-0.43455,0.40052,1.46112,-0.868802,1.58266,
-0.358551,-0.43374,0.400343,1.45173,-0.863233,1.58746,
-0.358551,-0.43374,0.400343,1.45173,-0.863233,1.58746,
-0.357579,-0.435172,0.400577,1.47669,-0.875702,1.5738,
-0.357579,-0.435172,0.400577,1.47669,-0.875702,1.5738,
-0.357632,-0.434507,0.400513,1.45767,-0.874198,1.57739,
-0.357632,-0.434507,0.400513,1.45767,-0.874198,1.57739,
-0.357216,-0.434234,0.400512,1.4595,-0.87807,1.57517,
-0.357216,-0.434234,0.400512,1.4595,-0.87807,1.57517,
-0.357126,-0.434044,0.400423,1.46776,-0.875954,1.57506,
-0.357126,-0.434044,0.400423,1.46776,-0.875954,1.57506,
-0.357408,-0.434169,0.400474,1.45735,-0.879862,1.57383,
-0.357408,-0.434169,0.400474,1.45735,-0.879862,1.57383,
-0.357454,-0.434028,0.400397,1.45895,-0.878289,1.57336,
-0.357454,-0.434028,0.400397,1.45895,-0.878289,1.57336,
-0.357607,-0.433987,0.400204,1.47105,-0.892827,1.5584,
-0.357607,-0.433987,0.400204,1.47105,-0.892827,1.5584,
-0.35761,-0.434268,0.400396,1.46557,-0.878536,1.57241,
-0.35761,-0.434268,0.400396,1.46557,-0.878536,1.57241,
-0.35753,-0.434679,0.400464,1.47022,-0.879022,1.57123,
-0.35753,-0.434679,0.400464,1.47022,-0.879022,1.57123,
-0.357412,-0.434475,0.400455,1.46787,-0.881645,1.56946,
-0.357412,-0.434475,0.400455,1.46787,-0.881645,1.56946,
-0.35717,-0.435539,0.400893,1.46677,-0.853823,1.59417,
-0.35717,-0.435539,0.400893,1.46677,-0.853823,1.59417,
-0.356959,-0.434567,0.400662,1.46408,-0.85617,1.59167,
-0.356959,-0.434567,0.400662,1.46408,-0.85617,1.59167,
-0.356923,-0.434546,0.400705,1.46274,-0.85164,1.5962,
-0.356923,-0.434546,0.400705,1.46274,-0.85164,1.5962,
-0.357439,-0.434046,0.400407,1.4592,-0.882376,1.57089,
-0.357439,-0.434046,0.400407,1.4592,-0.882376,1.57089,
-0.35635,-0.434167,0.400701,1.46671,-0.854788,1.58801,
-0.35635,-0.434167,0.400701,1.46671,-0.854788,1.58801,
-0.356786,-0.435122,0.401387,1.33953,-0.984427,1.46327,
-0.356786,-0.435122,0.401387,1.33953,-0.984427,1.46327,
-0.356944,-0.434698,0.401236,1.33326,-0.972083,1.4771,
-0.357363,-0.433785,0.401219,1.34102,-0.98056,1.46599,
-0.357141,-0.434147,0.401109,1.3333,-0.964018,1.4839,
-0.357141,-0.434147,0.401109,1.3333,-0.964018,1.4839,
-0.356146,-0.434811,0.400784,1.47534,-0.845279,1.59934,
-0.356146,-0.434811,0.400784,1.47534,-0.845279,1.59934,
-0.357261,-0.433819,0.400979,1.34179,-0.961222,1.48629,
-0.357261,-0.433819,0.400979,1.34179,-0.961222,1.48629,
-0.357238,-0.434143,0.400972,1.34737,-0.957393,1.49173,
-0.357238,-0.434143,0.400972,1.34737,-0.957393,1.49173,
-0.357145,-0.433512,0.400882,1.35488,-0.95469,1.4915,
-0.357145,-0.433512,0.400882,1.35488,-0.95469,1.4915,
-0.356567,-0.434857,0.401381,1.35724,-0.982496,1.46332,
-0.356567,-0.434857,0.401381,1.35724,-0.982496,1.46332,
-0.357433,-0.432143,0.400481,1.37931,-0.92002,1.52597,
-0.357433,-0.432143,0.400481,1.37931,-0.92002,1.52597,
-0.356264,-0.434533,0.401173,1.35816,-0.966599,1.47945,
-0.356264,-0.434533,0.401173,1.35816,-0.966599,1.47945,
-0.356771,-0.432589,0.401254,1.37675,-0.96727,1.47873,
-0.356771,-0.432589,0.401254,1.37675,-0.96727,1.47873,
-0.357015,-0.431802,0.401127,1.39539,-0.961311,1.48737,
-0.357015,-0.431802,0.401127,1.39539,-0.961311,1.48737,
-0.356522,-0.430598,0.401296,1.48147,-0.865824,1.57877,
-0.356522,-0.430598,0.401296,1.48147,-0.865824,1.57877,
-0.356405,-0.430889,0.401982,1.38031,-0.967936,1.47645,
-0.356578,-0.429305,0.401615,1.38665,-0.940497,1.50152,
-0.356113,-0.430692,0.402001,1.38195,-0.952971,1.48879,
-0.356203,-0.430118,0.401748,1.41653,-0.913361,1.52821,
-0.355606,-0.431053,0.401771,1.46786,-0.861542,1.57781,
-0.355606,-0.431053,0.401771,1.46786,-0.861542,1.57781,
-0.357047,-0.430104,0.401764,1.36311,-0.943758,1.50272,
-0.357047,-0.430104,0.401764,1.36311,-0.943758,1.50272,
-0.355866,-0.43187,0.401877,1.46789,-0.833934,1.60872,
-0.355866,-0.43187,0.401877,1.46789,-0.833934,1.60872,
-0.357423,-0.429245,0.401455,1.40516,-0.880825,1.5644,
-0.357423,-0.429245,0.401455,1.40516,-0.880825,1.5644,
-0.357301,-0.431116,0.401921,1.37212,-0.951294,1.49656,
-0.357336,-0.43167,0.402055,1.37408,-0.961851,1.48408,
-0.356728,-0.431886,0.402379,1.35936,-0.980887,1.46288,
-0.356886,-0.431111,0.402489,1.36313,-0.968302,1.47451,
