-0.294653,-0.345594,0.436346,1.1686,-0.974466,1.58237,
-0.295637,-0.343542,0.435986,1.16167,-1.01161,1.54527,
-0.295461,-0.343639,0.436116,1.1692,-0.991462,1.56545,
-0.294399,-0.34625,0.436353,1.15989,-0.976275,1.57857,
-0.294164,-0.346082,0.436313,1.1918,-0.979551,1.58167,
-0.295345,-0.342569,0.436247,1.22346,-0.947125,1.61684,
-0.295624,-0.342361,0.436449,1.23307,-0.925669,1.62989,
-0.294452,-0.345425,0.437002,1.23976,-0.893245,1.65726,
-0.295655,-0.342529,0.436288,1.20902,-0.950566,1.60669,
-0.296088,-0.341421,0.436088,1.30418,-0.924211,1.64039,
-0.296398,-0.340326,0.435897,1.29108,-0.938526,1.62429,
-0.295728,-0.342035,0.436212,1.2924,-0.926031,1.63305,
-0.296048,-0.341197,0.436004,1.30633,-0.9349,1.62771,
-0.295591,-0.343207,0.43602,1.16025,-0.98464,1.57127,
-0.294339,-0.34641,0.436379,1.15378,-0.975957,1.57792,
-0.29482,-0.345549,0.435921,1.16636,-1.00858,1.54786,
-0.295918,-0.342087,0.435358,1.20023,-0.981786,1.57561,
-0.294284,-0.345953,0.4357,1.21962,-0.944055,1.61275,
-0.293947,-0.346669,0.435884,1.21422,-0.918355,1.63348,
-0.294542,-0.344112,0.435122,1.32412,-1.06467,1.51337,
-0.29482,-0.344443,0.435602,1.21954,-0.931567,1.6223,
-0.293681,-0.346916,0.435808,1.2357,-0.935498,1.62043,
-0.293651,-0.347108,0.435792,1.24356,-0.912589,1.64163,
-0.292348,-0.349624,0.435717,1.28958,-0.86494,1.6885,
-0.293099,-0.347347,0.435922,1.27958,-0.868511,1.69038,
-0.29402,-0.346439,0.435833,1.21433,-0.927594,1.6252,
-0.295685,-0.342005,0.435089,1.31119,-0.936469,1.62841,
-0.295256,-0.344662,0.435375,1.3273,-0.937032,1.64019,
-0.29509,-0.347039,0.435354,1.30871,-1.11933,1.46855,
-0.295821,-0.345635,0.435339,1.33013,-1.10178,1.4872,
-0.295619,-0.34628,0.435304,1.32691,-1.12619,1.46187,
-0.295035,-0.347134,0.435582,1.3228,-0.94242,1.63588,
-0.293828,-0.347441,0.436024,1.18968,-0.958156,1.59899,
-0.288148,-0.356534,0.433838,1.28088,-0.922894,1.63242,
-0.28733,-0.36645,0.432272,1.33162,-0.93868,1.64404,
-0.283606,-0.379857,0.429226,1.37257,-0.93539,1.6482,
-0.28104,-0.38683,0.427064,1.30638,-0.902643,1.67222,
-0.278437,-0.392945,0.425078,1.35263,-0.934596,1.64639,
