-0.305263,-0.3772,0.415947,1.355,-1.13712,1.56518,
-0.303179,-0.377537,0.415644,1.39722,-1.08843,1.60988,
-0.302121,-0.373572,0.416455,1.36677,-1.09505,1.58985,
-0.303101,-0.372425,0.416405,1.37495,-1.06539,1.62034,
-0.302307,-0.375497,0.416925,1.37304,-1.08742,1.60109,
-0.303268,-0.373316,0.416729,1.39542,-1.07609,1.6142,
-0.30362,-0.374335,0.416204,1.36122,-1.10526,1.58368,
-0.303348,-0.375458,0.416364,1.35849,-1.11421,1.57406,
-0.304901,-0.373161,0.416454,1.37708,-1.08251,1.61049,
-0.304858,-0.374963,0.416465,1.374,-1.0857,1.60934,
-0.30438,-0.37417,0.416698,1.38793,-1.06831,1.62299,
-0.303934,-0.374467,0.416916,1.39882,-1.08373,1.60908,
-0.303842,-0.376844,0.417885,1.37009,-1.10496,1.58479,
-0.304032,-0.374017,0.417432,1.37581,-1.10276,1.58672,
-0.304293,-0.373236,0.417612,1.3722,-1.11369,1.57416,
-0.303957,-0.374125,0.417106,1.38553,-1.10678,1.58391,
-0.305045,-0.373156,0.417666,1.19518,-0.994389,1.67033,
-0.304664,-0.373321,0.417204,1.36596,-1.09054,1.59767,
-0.304596,-0.375529,0.41764,1.37121,-1.08939,1.6014,
-0.304505,-0.376033,0.417739,1.37628,-1.11953,1.57287,
-0.30484,-0.374537,0.417484,1.36733,-1.10385,1.58554,
-0.304424,-0.374343,0.417335,1.36092,-1.08598,1.60134,
-0.303955,-0.374605,0.41766,1.37267,-1.1025,1.58606,
-0.304453,-0.373862,0.417612,1.36039,-1.07864,1.60598,
-0.304558,-0.375652,0.41775,1.36122,-1.12056,1.56877,
-0.304507,-0.373726,0.41787,1.33722,-1.10549,1.57944,
-0.305176,-0.373365,0.417639,1.34537,-1.10553,1.57906,
-0.305026,-0.375109,0.418029,1.3548,-1.12358,1.5655,
-0.305411,-0.374588,0.418027,1.37117,-1.1,1.5934,
-0.305842,-0.373573,0.418361,1.39074,-1.09157,1.60571,
-0.30494,-0.375406,0.418105,1.34644,-1.12825,1.55994,
-0.304995,-0.374128,0.417944,1.3352,-1.12656,1.55729,
-0.304632,-0.373468,0.418515,1.20403,-0.983452,1.67948,
-0.304524,-0.373412,0.418137,1.37232,-1.08702,1.5979,
-0.304049,-0.373663,0.418518,1.3988,-1.09086,1.60019,
-0.303872,-0.37388,0.41867,1.39959,-1.09105,1.60238,
-0.304258,-0.374163,0.418877,1.37379,-1.09903,1.59108,
-0.305284,-0.372247,0.419174,1.1832,-0.990085,1.6745,
-0.305637,-0.373087,0.419004,1.35755,-1.09974,1.59134,
-0.305653,-0.373256,0.418954,1.35247,-1.10006,1.5923,
-0.305494,-0.371989,0.419478,1.20938,-0.978303,1.68747,
-0.304585,-0.373151,0.41906,1.37442,-1.10266,1.5865,
-0.305856,-0.371654,0.419309,1.20977,-0.99689,1.67115,
-0.30501,-0.372883,0.419802,1.21186,-0.968899,1.69585,
-0.305174,-0.372562,0.419682,1.20564,-0.975764,1.68819,
-0.306008,-0.373442,0.419298,1.35197,-1.11747,1.57375,
