-0.248941,-0.38917,0.420327,1.23059,-0.974601,1.60721
-0.248946,-0.389167,0.420255,1.23064,-0.974669,1.60723
-0.248931,-0.38918,0.419882,1.23058,-0.974662,1.6073
-0.248998,-0.389203,0.418855,1.23061,-0.974622,1.60725
-0.24906,-0.389208,0.418776,1.23059,-0.974663,1.60719
-0.249028,-0.389222,0.418762,1.23056,-0.97466,1.60728
-0.249029,-0.389205,0.41874,1.23059,-0.974686,1.60723
-0.249016,-0.389217,0.418182,1.23063,-0.974565,1.60723
-0.249018,-0.389208,0.417652,1.23056,-0.9747,1.60726
-0.249064,-0.389224,0.417386,1.23046,-0.974996,1.60741
-0.249043,-0.389223,0.417385,1.23049,-0.974968,1.60743
