0.556155,-0.130173,2.59446,-0.0837665,-0.00704361,0.0217537
0.555012,-0.230746,2.99416,-0.0893398,-0.00511107,0.0129579
0.355398,-0.430298,3.19432,-0.102286,-0.137754,0.0143564
0.655439,-0.529786,3.19428,-0.116723,-0.0352532,0.00655698
0.656179,-0.830672,2.59444,-0.155326,-0.015552,0.00215865
1.05535,-1.02997,2.09426,-0.191246,-0.0704486,-0.00744439
0.9551,-1.03056,1.79421,-0.197315,-0.0605138,-0.0224411
0.955729,-1.03017,1.79439,-0.197267,-0.0605873,-0.0224423
0.855565,-1.12906,2.09433,-0.220634,-0.0404607,-0.017246
0.755222,-1.12971,2.49421,-0.218717,-0.0311316,-0.00624367
0.8549,-0.928991,2.59417,-0.203631,-0.0563885,-0.00164311
0.855432,-0.830267,2.79429,-0.183282,-0.0580607,0.00815463
0.953666,-0.629734,2.89368,-0.151225,-0.081155,0.00575575
0.655122,-0.630401,2.79417,-0.147301,-0.04203,0.00675793
0.175524,-1.39974,3.69128,-0.249609,-0.0649042,-0.0308551
0.176116,-1.19985,3.69141,-0.226622,-0.0929865,-0.0292596
0.480267,-0.697042,2.09245,-0.180773,-0.0111859,0.0157211
0.0372381,-1.33362,1.49969,-0.122033,-0.0421228,0.0759891
0.337685,-1.23388,1.79993,-0.100566,-0.0590716,0.129791
0.538689,-0.332162,1.5002,-0.0138548,-0.0737813,0.138982
0.538404,-0.332272,1.50016,-0.0138693,-0.0737447,0.138983
0.43943,-0.0330504,1.20042,-0.138456,-0.0139664,0.0323844
0.326571,0.672038,1.59663,-0.00608114,-0.146252,0.260274
0.326919,0.571407,1.49691,-0.027657,-0.116483,0.272483
0.327814,0.270908,3.59707,-0.062214,-0.1214,0.263081
0.428346,0.0715826,3.09718,-0.0801311,-0.129962,0.234479
0.942261,-0.137919,2.57224,-0.0854814,-0.0314503,0.206416
0.642833,-0.137557,2.77232,-0.0914396,-0.112634,0.213411
0.842747,0.162735,2.77219,-0.0539047,-0.000626909,0.214809
0.842662,0.263015,2.9723,-0.0463699,-0.134203,0.241616
0.360154,1.25696,0.749196,0.00570374,0.101541,0.294154
0.259169,0.0567599,0.849007,0.027177,0.100368,0.302559
1.05865,0.0706949,0.322108,0.0365003,0.0259727,0.280872
1.05804,0.271819,1.02195,0.061634,0.0134535,0.27247
0.857372,0.271312,1.22172,0.0595693,0.0179182,0.287465
0.757767,0.3717,1.02189,0.0751182,0.0119867,0.300271
0.258999,0.584595,-0.301994,0.0243725,0.119926,0.348143
0.259313,0.884349,-0.801814,0.0718431,0.123895,0.343543
0.460277,0.984516,-1.00153,0.0783671,0.124381,0.349344
0.660669,0.984343,-1.40142,0.08035,0.130539,0.360345
0.860519,0.984506,-1.40159,0.0753671,0.123536,0.371339
0.91382,1.30643,-2.74588,0.2878,0.189085,0.393683
1.21418,1.50623,-2.84583,0.320778,0.150339,0.396281
1.01418,1.60574,-2.54588,0.324218,0.189929,0.401081
1.0147,1.70597,-2.34577,0.329747,0.177261,0.405872
0.714194,1.50573,-2.64575,0.31172,0.197251,0.427287
0.714374,1.40617,-2.74577,0.293271,0.216014,0.43948
0.814672,1.40589,-3.2457,0.302238,0.209477,0.440483
1.1144,1.50628,-3.14564,0.318785,0.188225,0.435285
1.11506,1.50623,-3.14561,0.318781,0.188135,0.435278
1.11509,1.60639,-3.24552,0.329298,0.185933,0.435078
1.01426,1.70644,-3.04582,0.340803,0.202928,0.441877
0.913719,1.60676,-2.746,0.329336,0.225079,0.460074
1.14988,0.266363,-1.18039,0.37747,0.32375,0.237957
0.950174,1.36607,-1.68013,0.332437,0.368735,0.279767
0.696225,0.602229,-1.59417,0.329541,0.519228,0.124796
1.09683,0.402128,-1.694,0.312531,0.442954,0.137195
0.797544,0.501234,-2.2939,0.322926,0.507158,0.126994
0.997432,0.801529,-2.39388,0.35946,0.485973,0.110394
0.896503,0.702381,-2.29421,0.34506,0.501783,0.132585
0.149587,-0.175156,-2.37175,0.158524,0.151327,0.0794557
0.348793,0.0250492,-2.67197,0.183546,0.141826,0.0740562
0.350019,0.025313,-2.57155,0.182582,0.166882,0.0950579
1.45071,0.124881,-2.67142,0.194032,0.219595,0.113856
1.4491,0.124792,-2.6718,0.194014,0.219793,0.113858
1.47572,-0.25471,-0.854116,0.0584365,0.134904,0.0463375
1.47614,-0.0552944,-1.05404,0.0883691,0.115459,0.056946
1.47655,-0.0558084,-1.05394,0.0883086,0.115406,0.0569476
1.47623,0.0453479,-1.15401,0.103947,0.109256,0.0687468
0.0772986,0.144275,-0.953755,0.111324,0.102024,0.0735486
0.077949,0.0442629,-0.653608,0.0908236,0.0925466,0.0887514
